# t	R	x	y	dOmega[0]	dOmega[1]	dOmega[2]	dOmega[3]
0.420000	4.191413	0.150000	-4.650000	0.001000	0.000004	-0.000114	0.000000
0.420000	4.191413	0.150000	-4.550000	0.001000	0.000004	-0.000114	0.000000
0.420000	4.191413	0.150000	-4.450000	0.001000	0.000004	-0.000114	0.000000
0.420000	4.191413	0.150000	-4.350000	0.001000	0.000004	-0.000114	0.000000
0.420000	4.191413	0.150000	-4.250000	0.001000	0.000004	-0.000114	0.000000
0.420000	4.191413	0.150000	-4.150000	0.001000	0.000004	-0.000114	0.000000
0.420000	4.191413	0.150000	-4.050000	0.001000	0.000004	-0.000114	0.000000
0.420000	4.191413	0.150000	-3.950000	0.001000	0.000004	-0.000114	0.000000
0.420000	4.191413	0.150000	-3.850000	0.001000	0.000004	-0.000114	0.000000
0.420000	4.191413	0.150000	-3.750000	0.001000	0.000005	-0.000114	0.000000
0.420000	4.191413	0.150000	-3.650000	0.001000	0.000005	-0.000114	0.000000
0.420000	4.191413	0.150000	-3.550000	0.001000	0.000005	-0.000114	0.000000
0.420000	4.191413	0.150000	-3.450000	0.001000	0.000005	-0.000114	0.000000
0.420000	4.191413	0.150000	-3.350000	0.001000	0.000005	-0.000113	0.000000
0.420000	4.191413	0.150000	-3.250000	0.001000	0.000005	-0.000113	0.000000
0.420000	4.191413	0.150000	3.250000	0.001000	0.000005	0.000113	0.000000
0.420000	4.191413	0.150000	3.350000	0.001000	0.000005	0.000113	0.000000
0.420000	4.191413	0.150000	3.450000	0.001000	0.000005	0.000114	0.000000
0.420000	4.191413	0.150000	3.550000	0.001000	0.000005	0.000114	0.000000
0.420000	4.191413	0.150000	3.650000	0.001000	0.000005	0.000114	0.000000
0.420000	4.191413	0.150000	3.750000	0.001000	0.000005	0.000114	0.000000
0.420000	4.191413	0.150000	3.850000	0.001000	0.000004	0.000114	0.000000
0.420000	4.191413	0.150000	3.950000	0.001000	0.000004	0.000114	0.000000
0.420000	4.191413	0.150000	4.050000	0.001000	0.000004	0.000114	0.000000
0.420000	4.191413	0.150000	4.150000	0.001000	0.000004	0.000114	0.000000
0.420000	4.191413	0.150000	4.250000	0.001000	0.000004	0.000114	0.000000
0.420000	4.191413	0.150000	4.350000	0.001000	0.000004	0.000114	0.000000
0.420000	4.191413	0.150000	4.450000	0.001000	0.000004	0.000114	0.000000
0.420000	4.191413	0.150000	4.550000	0.001000	0.000004	0.000114	0.000000
0.420000	4.191413	0.150000	4.650000	0.001000	0.000004	0.000114	0.000000
0.420000	4.191413	0.150000	4.750000	0.001000	0.000004	0.000114	0.000000
0.420000	4.191413	0.150000	4.850000	0.001000	0.000004	0.000114	0.000000
0.420000	4.191413	0.150000	4.950000	0.001000	0.000003	0.000114	0.000000
0.460000	4.046442	-0.150000	-4.950000	0.001000	0.000003	0.000107	0.000000
0.460000	4.046442	-0.150000	-4.850000	0.001000	0.000003	0.000107	0.000000
0.460000	4.046442	-0.150000	-4.750000	0.001000	0.000003	0.000107	0.000000
0.460000	4.046442	-0.150000	-4.650000	0.001000	0.000003	0.000107	0.000000
0.460000	4.046442	-0.150000	-4.550000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	-0.150000	-4.450000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	-0.150000	-4.350000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	-0.150000	-4.250000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	-0.150000	-4.150000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	-0.150000	-4.050000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	-0.150000	-3.950000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	-0.150000	-3.850000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	-0.150000	-3.750000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	-0.150000	-3.650000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	-0.150000	-3.550000	0.001000	0.000005	0.000107	0.000000
0.460000	4.046442	-0.150000	-3.450000	0.001000	0.000005	0.000107	0.000000
0.460000	4.046442	-0.150000	-3.350000	0.001000	0.000005	0.000107	0.000000
0.460000	4.046442	-0.150000	-3.250000	0.001000	0.000005	0.000107	0.000000
0.460000	4.046442	-0.150000	-3.150000	0.001000	0.000005	0.000107	0.000000
0.460000	4.046442	-0.150000	-3.050000	0.001000	0.000005	0.000107	0.000000
0.460000	4.046442	-0.150000	3.050000	0.001000	0.000005	-0.000107	0.000000
0.460000	4.046442	-0.150000	3.150000	0.001000	0.000005	-0.000107	0.000000
0.460000	4.046442	-0.150000	3.250000	0.001000	0.000005	-0.000107	0.000000
0.460000	4.046442	-0.150000	3.350000	0.001000	0.000005	-0.000107	0.000000
0.460000	4.046442	-0.150000	3.450000	0.001000	0.000005	-0.000107	0.000000
0.460000	4.046442	-0.150000	3.550000	0.001000	0.000005	-0.000107	0.000000
0.460000	4.046442	-0.150000	3.650000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	-0.150000	3.750000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	-0.150000	3.850000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	-0.150000	3.950000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	-0.150000	4.050000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	-0.150000	4.150000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	-0.150000	4.250000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	-0.150000	4.350000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	-0.150000	4.450000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	-0.150000	4.550000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	-0.150000	4.650000	0.001000	0.000003	-0.000107	0.000000
0.460000	4.046442	-0.150000	4.750000	0.001000	0.000003	-0.000107	0.000000
0.460000	4.046442	-0.150000	4.850000	0.001000	0.000003	-0.000107	0.000000
0.460000	4.046442	-0.150000	4.950000	0.001000	0.000003	-0.000107	0.000000
0.460000	4.046442	-0.050000	-4.950000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	-0.050000	-4.850000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	-0.050000	-4.750000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	-0.050000	-4.650000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	-0.050000	-4.550000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	-0.050000	-4.450000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	-0.050000	-4.350000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	-0.050000	-4.250000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	-0.050000	-4.150000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	-0.050000	-4.050000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	-0.050000	-3.950000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	-0.050000	-3.850000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	-0.050000	-3.750000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	-0.050000	-3.650000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	-0.050000	-3.550000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	-0.050000	-3.450000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	-0.050000	-3.350000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	-0.050000	-3.250000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	-0.050000	-3.150000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	-0.050000	-3.050000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	-0.050000	-2.950000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	-0.050000	-2.850000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	-0.050000	-2.750000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	-0.050000	-2.650000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	-0.050000	-2.550000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	-0.050000	-2.450000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	-0.050000	-2.350000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	-0.050000	-2.250000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	-0.050000	-2.150000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	-0.050000	-2.050000	0.001000	0.000003	0.000107	0.000000
0.460000	4.046442	-0.050000	2.050000	0.001000	0.000003	-0.000107	0.000000
0.460000	4.046442	-0.050000	2.150000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	-0.050000	2.250000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	-0.050000	2.350000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	-0.050000	2.450000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	-0.050000	2.550000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	-0.050000	2.650000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	-0.050000	2.750000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	-0.050000	2.850000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	-0.050000	2.950000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	-0.050000	3.050000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	-0.050000	3.150000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	-0.050000	3.250000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	-0.050000	3.350000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	-0.050000	3.450000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	-0.050000	3.550000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	-0.050000	3.650000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	-0.050000	3.750000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	-0.050000	3.850000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	-0.050000	3.950000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	-0.050000	4.050000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	-0.050000	4.150000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	-0.050000	4.250000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	-0.050000	4.350000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	-0.050000	4.450000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	-0.050000	4.550000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	-0.050000	4.650000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	-0.050000	4.750000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	-0.050000	4.850000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	-0.050000	4.950000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	0.050000	-4.950000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	0.050000	-4.850000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	0.050000	-4.750000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	0.050000	-4.650000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	0.050000	-4.550000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	0.050000	-4.450000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	0.050000	-4.350000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	0.050000	-4.250000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	0.050000	-4.150000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	0.050000	-4.050000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	0.050000	-3.950000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	0.050000	-3.850000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	0.050000	-3.750000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	0.050000	-3.650000	0.001000	0.000001	-0.000107	0.000000
0.460000	4.046442	0.050000	-3.550000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	0.050000	-3.450000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	0.050000	-3.350000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	0.050000	-3.250000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	0.050000	-3.150000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	0.050000	-3.050000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	0.050000	-2.950000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	0.050000	-2.850000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	0.050000	-2.750000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	0.050000	-2.650000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	0.050000	-2.550000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	0.050000	-2.450000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	0.050000	-2.350000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	0.050000	-2.250000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	0.050000	-2.150000	0.001000	0.000002	-0.000107	0.000000
0.460000	4.046442	0.050000	-2.050000	0.001000	0.000003	-0.000107	0.000000
0.460000	4.046442	0.050000	2.050000	0.001000	0.000003	0.000107	0.000000
0.460000	4.046442	0.050000	2.150000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	0.050000	2.250000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	0.050000	2.350000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	0.050000	2.450000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	0.050000	2.550000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	0.050000	2.650000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	0.050000	2.750000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	0.050000	2.850000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	0.050000	2.950000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	0.050000	3.050000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	0.050000	3.150000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	0.050000	3.250000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	0.050000	3.350000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	0.050000	3.450000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	0.050000	3.550000	0.001000	0.000002	0.000107	0.000000
0.460000	4.046442	0.050000	3.650000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	0.050000	3.750000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	0.050000	3.850000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	0.050000	3.950000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	0.050000	4.050000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	0.050000	4.150000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	0.050000	4.250000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	0.050000	4.350000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	0.050000	4.450000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	0.050000	4.550000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	0.050000	4.650000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	0.050000	4.750000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	0.050000	4.850000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	0.050000	4.950000	0.001000	0.000001	0.000107	0.000000
0.460000	4.046442	0.150000	-4.950000	0.001000	0.000003	-0.000107	0.000000
0.460000	4.046442	0.150000	-4.850000	0.001000	0.000003	-0.000107	0.000000
0.460000	4.046442	0.150000	-4.750000	0.001000	0.000003	-0.000107	0.000000
0.460000	4.046442	0.150000	-4.650000	0.001000	0.000003	-0.000107	0.000000
0.460000	4.046442	0.150000	-4.550000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	0.150000	-4.450000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	0.150000	-4.350000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	0.150000	-4.250000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	0.150000	-4.150000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	0.150000	-4.050000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	0.150000	-3.950000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	0.150000	-3.850000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	0.150000	-3.750000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	0.150000	-3.650000	0.001000	0.000004	-0.000107	0.000000
0.460000	4.046442	0.150000	-3.550000	0.001000	0.000005	-0.000107	0.000000
0.460000	4.046442	0.150000	-3.450000	0.001000	0.000005	-0.000107	0.000000
0.460000	4.046442	0.150000	-3.350000	0.001000	0.000005	-0.000107	0.000000
0.460000	4.046442	0.150000	-3.250000	0.001000	0.000005	-0.000107	0.000000
0.460000	4.046442	0.150000	-3.150000	0.001000	0.000005	-0.000107	0.000000
0.460000	4.046442	0.150000	-3.050000	0.001000	0.000005	-0.000107	0.000000
0.460000	4.046442	0.150000	3.050000	0.001000	0.000005	0.000107	0.000000
0.460000	4.046442	0.150000	3.150000	0.001000	0.000005	0.000107	0.000000
0.460000	4.046442	0.150000	3.250000	0.001000	0.000005	0.000107	0.000000
0.460000	4.046442	0.150000	3.350000	0.001000	0.000005	0.000107	0.000000
0.460000	4.046442	0.150000	3.450000	0.001000	0.000005	0.000107	0.000000
0.460000	4.046442	0.150000	3.550000	0.001000	0.000005	0.000107	0.000000
0.460000	4.046442	0.150000	3.650000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	0.150000	3.750000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	0.150000	3.850000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	0.150000	3.950000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	0.150000	4.050000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	0.150000	4.150000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	0.150000	4.250000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	0.150000	4.350000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	0.150000	4.450000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	0.150000	4.550000	0.001000	0.000004	0.000107	0.000000
0.460000	4.046442	0.150000	4.650000	0.001000	0.000003	0.000107	0.000000
0.460000	4.046442	0.150000	4.750000	0.001000	0.000003	0.000107	0.000000
0.460000	4.046442	0.150000	4.850000	0.001000	0.000003	0.000107	0.000000
0.460000	4.046442	0.150000	4.950000	0.001000	0.000003	0.000107	0.000000
0.500000	3.894004	-0.150000	-4.850000	0.001000	0.000003	0.000103	0.000000
0.500000	3.894004	-0.150000	-4.750000	0.001000	0.000003	0.000103	0.000000
0.500000	3.894004	-0.150000	-4.650000	0.001000	0.000003	0.000103	0.000000
0.500000	3.894004	-0.150000	-4.550000	0.001000	0.000003	0.000103	0.000000
0.500000	3.894004	-0.150000	-4.450000	0.001000	0.000003	0.000103	0.000000
0.500000	3.894004	-0.150000	-4.350000	0.001000	0.000004	0.000103	0.000000
0.500000	3.894004	-0.150000	-4.250000	0.001000	0.000004	0.000103	0.000000
0.500000	3.894004	-0.150000	-4.150000	0.001000	0.000004	0.000103	0.000000
0.500000	3.894004	-0.150000	-4.050000	0.001000	0.000004	0.000103	0.000000
0.500000	3.894004	-0.150000	-3.950000	0.001000	0.000004	0.000103	0.000000
0.500000	3.894004	-0.150000	-3.850000	0.001000	0.000004	0.000103	0.000000
0.500000	3.894004	-0.150000	-3.750000	0.001000	0.000004	0.000103	0.000000
0.500000	3.894004	-0.150000	-3.650000	0.001000	0.000004	0.000103	0.000000
0.500000	3.894004	-0.150000	-3.550000	0.001000	0.000004	0.000103	0.000000
0.500000	3.894004	-0.150000	-3.450000	0.001000	0.000004	0.000103	0.000000
0.500000	3.894004	-0.150000	-3.350000	0.001000	0.000005	0.000103	0.000000
0.500000	3.894004	-0.150000	-3.250000	0.001000	0.000005	0.000103	0.000000
0.500000	3.894004	-0.150000	-3.150000	0.001000	0.000005	0.000103	0.000000
0.500000	3.894004	-0.150000	-3.050000	0.001000	0.000005	0.000103	0.000000
0.500000	3.894004	-0.150000	3.050000	0.001000	0.000005	-0.000103	0.000000
0.500000	3.894004	-0.150000	3.150000	0.001000	0.000005	-0.000103	0.000000
0.500000	3.894004	-0.150000	3.250000	0.001000	0.000005	-0.000103	0.000000
0.500000	3.894004	-0.150000	3.350000	0.001000	0.000005	-0.000103	0.000000
0.500000	3.894004	-0.150000	3.450000	0.001000	0.000004	-0.000103	0.000000
0.500000	3.894004	-0.150000	3.550000	0.001000	0.000004	-0.000103	0.000000
0.500000	3.894004	-0.150000	3.650000	0.001000	0.000004	-0.000103	0.000000
0.500000	3.894004	-0.150000	3.750000	0.001000	0.000004	-0.000103	0.000000
0.500000	3.894004	-0.150000	3.850000	0.001000	0.000004	-0.000103	0.000000
0.500000	3.894004	-0.150000	3.950000	0.001000	0.000004	-0.000103	0.000000
0.500000	3.894004	-0.150000	4.050000	0.001000	0.000004	-0.000103	0.000000
0.500000	3.894004	-0.150000	4.150000	0.001000	0.000004	-0.000103	0.000000
0.500000	3.894004	-0.150000	4.250000	0.001000	0.000004	-0.000103	0.000000
0.500000	3.894004	-0.150000	4.350000	0.001000	0.000004	-0.000103	0.000000
0.500000	3.894004	-0.150000	4.450000	0.001000	0.000003	-0.000103	0.000000
0.500000	3.894004	-0.150000	4.550000	0.001000	0.000003	-0.000103	0.000000
0.500000	3.894004	-0.150000	4.650000	0.001000	0.000003	-0.000103	0.000000
0.500000	3.894004	-0.150000	4.750000	0.001000	0.000003	-0.000103	0.000000
0.500000	3.894004	-0.150000	4.850000	0.001000	0.000003	-0.000103	0.000000
0.500000	3.894004	-0.050000	-4.950000	0.001000	0.000001	0.000103	0.000000
0.500000	3.894004	-0.050000	-4.850000	0.001000	0.000001	0.000103	0.000000
0.500000	3.894004	-0.050000	-4.750000	0.001000	0.000001	0.000103	0.000000
0.500000	3.894004	-0.050000	-4.650000	0.001000	0.000001	0.000103	0.000000
0.500000	3.894004	-0.050000	-4.550000	0.001000	0.000001	0.000103	0.000000
0.500000	3.894004	-0.050000	-4.450000	0.001000	0.000001	0.000103	0.000000
